N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,13:31:26.679,36073,36926,35186,36044,34943,1184,1074,976,971,974,1493,1553,1504,1614,1736,1542,471,498,468,493,488,474,461,416,39.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,13:33:52.856,36087,36921,34889,36376,34901,1183,1073,977,973,973,1492,1554,1505,1614,1740,1545,473,494,465,492,488,474,464,421,39.0
2,13:33:56.793,36263,37025,35296,36041,34921,1183,1073,974,968,971,1493,1554,1504,1613,1735,1542,470,498,468,492,490,475,464,418,39.0
3,13:34:00.735,36593,37139,35354,36075,35196,1184,1072,974,968,972,1493,1550,1504,1614,1736,1546,473,496,468,491,490,477,468,416,39.0
4,13:34:04.587,36347,37180,35334,36014,35232,1183,1072,973,968,971,1495,1549,1504,1614,1736,1548,471,501,470,493,487,473,466,418,39.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
5,13:34:13.096,36491,36834,35057,36194,35158,1182,1072,976,971,973,1493,1554,1505,1613,1737,1544,472,496,469,492,517,473,465,416,39.0
6,13:34:17.034,36459,36973,35381,36005,35479,1181,1071,972,970,974,1491,1552,1503,1613,1740,1546,470,498,470,488,485,476,461,421,39.0
7,13:34:20.855,36447,37126,35200,36052,35383,1185,1073,972,972,974,1493,1550,1505,1612,1737,1547,471,499,468,489,487,473,463,418,39.0
8,13:34:24.676,36487,37119,35277,36177,35497,1184,1072,975,971,972,1493,1548,1505,1613,1737,1546,472,497,469,490,488,476,463,423,39.0
9,13:34:28.556,36448,37025,35336,36075,35378,1183,1074,973,969,974,1493,1553,1506,1614,1740,1548,471,501,469,488,488,474,462,416,39.0
10,13:34:32.339,36526,37075,35280,36223,35347,1181,1072,973,970,973,1493,1553,1502,1614,1739,1547,471,497,468,492,489,472,463,423,39.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,13:43:13.169,36577,36877,34982,36034,35288,1187,1071,975,969,973,1493,1552,1505,1613,1736,1543,472,497,467,491,487,475,463,422,39.0
2,13:43:16.997,36575,36844,35270,36179,35399,1182,1075,973,969,972,1494,1554,1504,1611,1738,1542,473,499,465,492,489,473,462,419,39.0
3,13:43:20.760,36689,36733,35193,36309,35253,1182,1070,974,968,974,1496,1550,1505,1614,1739,1543,471,497,466,492,487,474,463,422,39.0
4,13:43:24.679,36678,36865,35286,35999,35203,1183,1070,973,968,972,1494,1551,1505,1614,1738,1544,474,497,469,493,484,473,460,420,39.0
5,13:43:28.461,36695,36958,35288,36020,35370,1181,1073,973,969,970,1494,1552,1502,1613,1738,1542,470,499,469,491,488,473,462,420,39.0
6,13:43:32.153,36748,36760,35244,36051,35238,1184,1072,976,969,971,1493,1550,1506,1614,1738,1545,473,498,468,491,489,476,463,420,39.0
7,13:43:36.040,36833,36982,35514,36152,35196,1184,1073,973,969,971,1493,1551,1504,1613,1737,1548,471,498,466,491,486,476,465,420,39.0
8,13:43:39.903,36680,36954,35182,36009,35446,1184,1070,976,968,972,1492,1552,1505,1613,1738,1548,469,501,465,493,486,474,464,419,39.0
9,13:43:43.599,36481,36838,35310,36142,35342,1183,1072,975,970,970,1494,1550,1504,1612,1736,1546,472,497,466,490,488,475,466,419,39.0
10,13:43:47.333,36597,36853,35303,36129,35449,1183,1073,973,970,971,1492,1549,1505,1613,1738,1547,473,498,469,493,488,473,461,421,39.0
11,13:43:53.721,36915,36795,35068,36188,35295,1184,1070,975,969,972,1494,1550,1505,1610,1737,1546,471,498,466,491,486,471,465,424,39.0
12,13:43:57.565,36737,36868,35227,36012,35311,1185,1073,976,970,971,1492,1549,1504,1611,1737,1542,468,496,468,490,485,475,461,419,39.0
13,13:44:01.557,36746,36943,35298,36133,35329,1182,1074,975,970,973,1492,1552,1503,1614,1738,1547,472,498,468,491,485,473,466,419,39.0
14,13:44:05.341,36778,36840,35322,36095,35220,1182,1072,975,969,972,1492,1550,1504,1612,1738,1541,473,498,466,491,486,471,465,420,39.0
15,13:44:09.204,36687,36970,35278,36071,35493,1183,1073,972,970,971,1492,1552,1506,1614,1735,1543,472,497,470,491,487,476,466,421,39.0
16,13:44:13.699,36799,36808,35239,36150,35455,1185,1072,974,971,973,1492,1550,1504,1613,1736,1546,471,496,467,488,485,474,465,422,39.0
17,13:44:18.631,36819,36912,35394,36139,35323,1182,1071,974,969,973,1493,1550,1506,1613,1735,1546,472,495,466,489,488,476,463,421,39.0
18,13:44:22.798,36689,36894,35301,36076,35408,1185,1071,975,971,974,1493,1550,1504,1613,1737,1547,472,497,468,492,486,475,462,421,39.0
19,13:44:26.741,36831,37007,35331,36080,35544,1183,1072,976,970,969,1491,1553,1502,1615,1736,1546,470,494,470,492,488,477,462,418,39.0
20,13:44:30.582,36770,36836,35322,36151,35339,1181,1071,974,971,971,1492,1554,1503,1613,1738,1546,472,498,467,489,488,474,460,421,39.0
21,13:44:37.079,36761,36802,35048,36071,35284,1184,1072,973,972,975,1494,1554,1506,1611,1738,1544,472,496,469,492,485,477,462,419,39.0
22,13:44:41.063,36894,36962,35237,36022,35311,1182,1073,975,971,976,1492,1552,1503,1612,1736,1547,472,497,465,490,488,475,463,419,39.0
23,13:44:45.038,36918,36978,35240,36236,35480,1184,1072,972,972,971,1492,1551,1506,1610,1736,1544,473,498,468,491,488,474,461,419,39.0
24,13:44:49.081,36921,36954,35213,36104,35150,1184,1071,972,972,969,1494,1551,1506,1615,1734,1545,472,497,468,492,486,476,462,419,39.0
25,13:44:53.107,36618,36836,35333,36204,35327,1183,1072,972,971,971,1493,1552,1504,1612,1736,1547,471,494,470,495,486,472,462,420,39.0
26,13:44:57.218,36920,36877,35356,36064,35268,1182,1074,972,971,970,1492,1551,1503,1611,1737,1545,472,501,469,491,485,478,461,419,39.0
27,13:45:01.301,36804,36658,35132,36198,35326,1184,1073,972,974,969,1494,1553,1505,1612,1736,1547,471,498,470,489,484,474,462,418,39.0
28,13:45:05.324,36898,36757,35332,36032,35400,1185,1072,973,972,973,1492,1551,1507,1613,1740,1544,470,501,467,492,486,471,464,418,39.0
29,13:45:09.380,36838,36870,35328,36086,35321,1185,1074,974,970,970,1492,1549,1506,1615,1738,1546,471,496,470,489,486,474,464,419,39.0
30,13:45:13.442,36873,36874,35224,35940,35287,1182,1072,974,969,972,1492,1549,1508,1614,1736,1547,470,496,466,493,487,474,464,419,39.0
31,13:45:20.346,36654,36811,34996,36141,35283,1186,1073,976,969,975,1494,1551,1505,1615,1737,1543,468,498,468,489,488,475,465,445,39.0
32,13:45:24.719,36901,36889,35134,36181,35311,1183,1072,975,970,975,1492,1551,1502,1615,1736,1545,472,498,465,490,488,475,461,419,39.0
33,13:45:29.465,36894,36859,35405,36367,35243,1184,1073,972,970,974,1494,1552,1504,1614,1740,1543,470,496,468,491,488,476,462,421,39.0
34,13:45:33.923,36791,36830,35301,36120,35363,1185,1072,975,970,974,1493,1552,1505,1614,1738,1546,471,497,469,492,485,474,461,422,39.0
35,13:45:39.024,36718,37110,35315,36264,35425,1183,1073,975,970,972,1494,1553,1504,1614,1734,1548,473,496,470,491,488,474,464,421,39.0
36,13:45:44.082,37000,36764,35284,36048,35423,1182,1073,975,970,973,1492,1551,1504,1614,1736,1546,471,497,465,492,487,474,464,419,39.0
37,13:45:48.505,36749,36898,35318,36049,35419,1184,1073,975,972,972,1492,1549,1507,1613,1739,1546,471,498,466,488,487,477,464,420,39.0
38,13:45:52.699,36712,36823,35302,36137,35366,1182,1073,974,971,971,1493,1549,1505,1613,1736,1545,469,499,466,490,489,472,461,419,39.0
39,13:45:56.887,36865,36979,35203,35983,35422,1186,1072,975,971,972,1492,1550,1502,1614,1739,1546,471,500,469,492,488,476,466,418,39.0
40,13:46:00.936,36676,36881,35395,36035,35311,1182,1072,976,970,971,1494,1551,1505,1613,1738,1545,472,498,469,492,488,474,461,417,39.0
41,13:46:07.541,36721,37012,35042,36190,35223,1184,1072,973,970,974,1493,1550,1506,1614,1738,1545,471,494,466,492,490,475,464,420,39.0
42,13:46:11.618,36755,36922,35247,36090,35398,1183,1072,974,972,975,1492,1554,1505,1612,1735,1545,471,500,468,492,489,475,468,420,39.0
43,13:46:15.703,36778,37043,35316,36110,35379,1184,1072,974,971,973,1494,1550,1506,1613,1739,1548,473,501,465,488,487,473,464,419,39.0
44,13:46:20.329,36705,36826,35411,35977,35388,1181,1072,976,971,974,1492,1551,1504,1613,1738,1548,472,498,469,492,486,474,460,418,39.0
45,13:46:24.921,36631,36904,35307,35983,35341,1182,1072,975,969,972,1494,1552,1506,1613,1738,1544,471,500,470,492,489,477,464,424,39.0
46,13:46:29.103,36705,36899,35435,36001,35261,1183,1073,972,969,975,1491,1551,1503,1612,1738,1545,472,501,470,491,489,474,464,420,39.0
47,13:46:33.143,36775,36880,35201,36068,35243,1183,1071,973,971,973,1494,1549,1507,1612,1736,1545,473,497,469,491,487,476,462,417,39.0
48,13:46:37.040,36797,36891,35420,36048,35381,1186,1074,971,969,969,1492,1548,1506,1612,1737,1547,472,499,469,489,488,472,465,421,39.0
49,13:46:41.502,36868,36966,35476,36254,35254,1182,1072,973,969,971,1494,1548,1507,1612,1738,1545,471,497,470,492,486,476,464,418,39.0
50,13:46:45.681,36651,37075,35328,36044,35292,1183,1074,973,970,972,1492,1553,1507,1613,1736,1549,470,501,468,492,487,474,463,421,39.0
51,13:46:53.082,36837,36918,35119,36092,35163,1184,1072,972,969,971,1492,1550,1504,1613,1736,1542,472,499,469,488,488,519,461,419,39.0
52,13:46:57.309,36613,36877,35133,36119,35197,1186,1074,974,970,973,1493,1552,1505,1613,1737,1545,472,501,468,493,488,474,466,419,39.0
53,13:47:01.816,36689,36840,35400,36188,35352,1182,1072,974,969,972,1492,1552,1504,1613,1737,1543,472,499,469,492,488,476,462,421,39.0
54,13:47:05.739,36629,36898,35330,36120,35241,1184,1075,972,970,971,1492,1554,1506,1613,1740,1543,471,497,470,489,488,473,461,421,39.0
55,13:47:09.837,36723,36927,35445,36352,35507,1182,1072,973,972,972,1493,1549,1505,1613,1740,1548,471,496,466,491,488,477,463,421,39.0
56,13:47:13.858,36840,36988,35218,36220,35265,1185,1075,975,972,971,1491,1551,1503,1613,1737,1546,472,498,470,491,488,478,460,421,39.0
57,13:47:17.943,36620,36932,35372,36050,35400,1184,1072,974,972,970,1494,1552,1506,1610,1737,1548,473,498,469,489,484,476,463,421,39.0
58,13:47:21.882,36772,37141,35350,36140,35247,1184,1071,976,972,970,1492,1550,1507,1614,1737,1546,473,494,466,490,489,475,461,421,39.0
59,13:47:25.950,36719,36818,35318,36041,35302,1184,1072,974,971,971,1494,1552,1508,1612,1737,1545,471,498,468,490,490,471,464,421,39.0
60,13:47:29.950,36693,36898,35364,36165,35191,1182,1072,976,973,971,1495,1550,1506,1611,1737,1546,469,497,470,491,487,478,460,421,39.0
61,13:47:36.505,36771,36964,35036,36290,35374,1182,1072,975,972,976,1492,1555,1505,1614,1736,1542,473,501,470,490,487,474,463,419,39.0
62,13:47:41.129,36746,36776,35302,36219,35268,1183,1071,973,971,972,1494,1550,1507,1612,1735,1546,471,498,468,490,488,476,463,420,39.0
63,13:47:46.272,36717,36895,35348,36140,35430,1180,1070,973,970,972,1493,1551,1503,1614,1736,1541,472,498,469,491,488,472,466,420,39.0
64,13:47:50.822,36643,36810,35252,36244,35331,1183,1071,971,970,971,1494,1552,1504,1613,1739,1543,472,499,467,491,488,474,463,421,39.0
65,13:47:55.266,36473,36813,35300,36014,35321,1183,1072,975,970,973,1494,1552,1504,1613,1735,1544,469,498,470,493,487,473,462,421,39.0
66,13:47:59.293,36844,36916,35356,36210,35339,1184,1072,976,972,971,1494,1549,1502,1614,1737,1546,472,498,469,489,487,476,462,417,39.0
67,13:48:03.497,36711,37003,35380,36168,35352,1181,1073,974,972,971,1492,1552,1502,1614,1734,1544,468,495,465,489,484,472,461,423,39.0
68,13:48:07.539,36618,36894,35350,36003,35396,1186,1070,975,972,972,1493,1555,1502,1611,1737,1543,471,496,469,492,485,475,461,417,39.0
69,13:48:11.859,36714,36942,35520,36154,35293,1184,1071,973,972,973,1493,1551,1506,1613,1736,1546,470,497,468,489,487,474,464,418,39.0
70,13:48:15.799,36721,36861,35315,36159,35279,1182,1073,972,972,972,1492,1554,1504,1613,1738,1546,472,498,468,488,487,475,462,421,39.0
71,13:48:22.538,36434,37008,34975,36345,35211,1185,1072,975,971,975,1494,1550,1504,1610,1738,1543,472,498,466,490,488,478,464,416,39.0
72,13:48:26.783,36618,36822,35182,36050,35470,1184,1073,973,971,974,1492,1552,1506,1614,1736,1547,472,498,468,492,485,476,463,418,39.0
73,13:48:30.640,36559,36871,35346,36015,35270,1182,1073,975,970,972,1492,1552,1503,1612,1738,1547,471,496,466,489,489,475,463,420,39.0
74,13:48:34.541,36688,36948,35441,35957,35339,1182,1073,973,970,972,1492,1550,1505,1613,1737,1546,472,495,471,491,487,476,461,421,39.0
75,13:48:38.328,36602,36822,35436,36151,35312,1181,1072,972,972,973,1493,1550,1505,1613,1736,1545,472,497,469,490,489,476,462,420,39.0
76,13:48:42.223,36625,36768,35196,36119,35429,1183,1071,971,971,972,1494,1552,1504,1611,1736,1547,473,498,469,491,487,477,462,418,39.0
77,13:48:46.537,36627,36895,35465,36025,35393,1185,1074,974,970,975,1492,1549,1505,1614,1736,1546,470,498,469,493,484,476,466,424,39.0
78,13:48:50.670,36809,36862,35384,36032,35385,1186,1074,973,971,972,1493,1554,1505,1613,1736,1547,471,494,465,493,487,474,463,420,39.0
79,13:48:54.789,36569,36987,35306,36217,35280,1182,1074,973,972,971,1491,1550,1504,1615,1738,1544,471,498,465,492,486,473,460,419,39.0
80,13:48:58.657,36766,36846,35529,36107,35285,1182,1072,971,971,971,1491,1553,1504,1613,1737,1546,473,498,467,492,485,477,462,421,39.0
81,13:49:05.481,36873,37092,35008,36201,35355,1186,1071,977,967,972,1494,1550,1506,1615,1737,1542,471,495,469,492,488,476,462,421,39.0
82,13:49:09.554,36649,36977,35126,36032,35340,1182,1071,973,973,972,1494,1550,1505,1613,1739,1545,472,498,470,488,486,476,465,417,39.0
83,13:49:13.711,36587,36801,35299,36218,35347,1186,1073,975,970,972,1492,1550,1506,1614,1737,1545,471,497,469,490,484,473,464,419,39.0
84,13:49:17.602,36731,36766,35357,36214,35468,1180,1072,974,971,971,1495,1552,1503,1611,1737,1544,469,498,466,492,489,475,460,421,39.0
85,13:49:21.616,36750,36876,35343,36167,35443,1181,1070,973,970,972,1495,1549,1508,1612,1737,1545,473,497,466,492,487,479,463,420,39.0
86,13:49:25.517,36695,36883,35270,36165,35343,1185,1073,974,971,972,1495,1551,1505,1614,1737,1545,473,498,468,491,488,473,461,421,39.0
87,13:49:29.299,36613,36926,35365,36031,35434,1184,1073,976,970,974,1494,1550,1503,1612,1739,1548,473,496,466,489,487,473,467,420,39.0
88,13:49:33.139,36544,36953,35325,36327,35295,1181,1072,975,972,973,1492,1551,1505,1614,1736,1545,472,498,469,488,488,474,466,421,39.0
89,13:49:37.265,36640,36911,35302,36232,35360,1182,1070,976,973,971,1492,1551,1507,1612,1734,1546,470,496,465,492,487,475,464,420,39.0
90,13:49:41.038,36778,36908,35314,36202,35386,1182,1073,974,970,972,1492,1549,1507,1613,1737,1546,472,498,470,490,488,474,464,421,39.0
91,13:49:47.580,36662,37059,35109,36369,35462,1184,1071,973,972,974,1495,1549,1504,1611,1738,1544,471,497,465,488,487,475,464,420,39.0
92,13:49:51.660,36528,36784,35328,36155,35252,1184,1073,972,971,970,1494,1553,1503,1613,1738,1543,472,498,468,491,488,473,463,421,39.0
93,13:49:55.577,36553,36847,35256,36058,35311,1184,1073,976,969,973,1492,1551,1502,1613,1738,1544,472,501,470,491,486,473,463,421,39.0
94,13:49:59.538,36663,36876,35304,36099,35391,1183,1074,972,970,971,1494,1554,1502,1612,1736,1544,470,498,465,492,484,475,462,417,39.0
95,13:50:03.436,36838,36904,35341,36299,35334,1184,1075,973,972,971,1491,1548,1505,1613,1736,1542,471,497,466,490,487,474,463,420,39.0
96,13:50:07.518,36675,36867,35206,36027,35343,1185,1073,973,971,972,1494,1550,1505,1613,1736,1543,472,496,467,492,488,476,464,423,39.0
97,13:50:11.299,36601,36916,35336,36141,35304,1184,1071,972,970,972,1493,1551,1505,1614,1737,1543,471,495,465,488,487,478,464,421,39.0
98,13:50:15.147,36612,36852,35253,36136,35404,1180,1070,974,971,971,1493,1548,1506,1614,1738,1547,472,497,465,496,484,473,467,418,39.0
99,13:50:19.098,36610,36801,35236,36202,35378,1181,1072,972,970,970,1491,1553,1505,1612,1737,1544,470,501,469,490,489,478,464,421,39.0
100,13:50:23.071,36702,36880,35498,36140,35486,1183,1073,974,972,972,1493,1552,1505,1613,1737,1547,470,497,469,492,488,476,464,420,39.0
101,13:50:30.180,36642,37137,35095,36069,35323,1186,1073,972,971,972,1493,1552,1504,1612,1734,1543,471,497,469,491,485,474,461,418,39.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,14:00:02.134,36681,37010,35137,36051,35364,1183,1073,973,972,972,1495,1549,1506,1613,1736,1544,472,500,469,492,488,476,463,422,39.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
2,14:01:40.655,36544,36955,35032,36217,35174,1186,1071,975,970,975,1494,1551,1504,1612,1735,1542,472,495,469,490,488,472,460,417,40.0
3,14:01:44.822,36668,36809,35212,36153,35328,1180,1073,972,971,973,1494,1551,1503,1613,1738,1544,471,497,467,492,487,474,462,417,40.0
4,14:01:48.707,36707,36928,35249,36028,35293,1183,1073,975,971,974,1493,1553,1506,1614,1736,1543,473,498,469,491,487,477,464,418,40.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
5,14:01:54.568,36707,36928,35249,36028,35293,1183,1073,975,971,974,1493,1553,1506,1614,1736,1543,472,501,468,489,487,474,462,418,40.0
6,14:01:58.552,36610,36789,35329,36070,35340,1186,1074,972,970,974,1494,1552,1505,1613,1736,1543,473,498,469,490,489,474,461,418,39.0
7,14:02:02.474,36619,36849,35333,36252,35385,1182,1073,973,971,974,1492,1553,1504,1612,1736,1542,471,498,466,492,488,474,462,420,39.0
8,14:02:06.375,36483,36848,35486,36147,35217,1185,1071,974,970,972,1492,1550,1504,1611,1738,1542,470,496,467,489,488,476,464,420,40.0
9,14:02:10.352,36601,36824,35209,36022,35458,1185,1073,974,971,971,1494,1553,1506,1614,1736,1542,473,501,465,492,489,478,460,420,39.0
10,14:02:14.380,36665,36917,35427,36160,35387,1180,1072,975,970,972,1492,1550,1505,1614,1737,1545,472,501,466,492,489,477,465,420,40.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
11,14:02:35.394,36520,37075,35085,36277,35053,1185,1070,976,970,970,1495,1550,1505,1613,1736,1548,471,498,469,491,487,471,463,422,39.0
12,14:02:39.214,36438,37022,35256,36172,35442,1187,1072,974,972,970,1492,1549,1503,1613,1738,1546,472,498,469,491,488,471,466,418,39.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,14:09:52.733,36530,37086,35080,36190,35385,1185,1073,972,969,974,1493,1549,1504,1614,1737,1543,472,498,469,492,487,474,460,447,40.0
2,14:09:56.515,36511,36916,35340,36168,35430,1185,1073,973,970,972,1493,1552,1504,1611,1738,1541,471,498,465,490,489,474,465,420,40.0
3,14:10:00.574,36529,36885,35388,36115,35298,1183,1073,977,971,971,1495,1551,1505,1613,1737,1544,472,499,469,490,488,474,465,419,40.0
4,14:10:04.663,36409,36986,35310,36331,35343,1185,1074,974,969,974,1494,1551,1505,1612,1738,1543,473,501,470,493,487,474,462,420,40.0
5,14:10:09.929,36266,37154,35278,36158,35408,1184,1071,976,970,974,1492,1552,1504,1613,1737,1545,472,499,469,490,489,476,464,422,40.0
6,14:10:14.634,36407,36897,35476,36080,35308,1186,1073,973,970,972,1493,1553,1503,1613,1738,1542,472,495,466,491,486,473,461,419,40.0
7,14:10:19.474,36572,36973,35331,36020,35194,1184,1072,975,970,971,1491,1552,1505,1612,1737,1544,470,498,468,490,488,472,460,418,40.0
8,14:10:23.473,36458,36998,35272,35971,35282,1185,1074,974,971,973,1493,1550,1505,1613,1739,1543,470,498,469,490,487,476,464,421,40.0
9,14:10:27.413,36528,37099,35294,36141,35336,1183,1074,975,971,970,1492,1550,1505,1613,1736,1542,471,498,468,491,488,474,465,419,40.0
10,14:10:31.812,36487,36928,35302,36151,35394,1186,1074,971,973,972,1494,1552,1503,1613,1735,1545,472,498,467,490,488,475,467,420,40.0
11,14:10:38.993,36508,36989,35034,36212,35471,1185,1074,976,970,974,1494,1553,1506,1614,1739,1541,472,496,466,491,488,475,464,419,40.0
12,14:10:43.373,36423,37041,35222,36116,35254,1186,1073,972,972,973,1493,1550,1503,1612,1735,1543,473,496,465,490,488,475,465,447,40.0
13,14:10:47.675,36502,36964,35373,36021,35363,1185,1073,973,972,971,1494,1554,1506,1614,1738,1545,473,498,470,490,487,473,461,419,40.0
14,14:10:53.013,36476,36971,35237,35958,35355,1182,1073,974,973,970,1493,1553,1506,1614,1738,1545,472,496,466,492,487,475,466,420,40.0
15,14:10:59.497,36455,36975,35298,36122,35315,1181,1072,974,972,971,1492,1550,1505,1612,1739,1547,471,501,470,489,488,471,464,421,40.0
16,14:11:04.302,36572,36912,35402,36038,35444,1185,1072,971,972,970,1494,1548,1504,1614,1737,1541,473,498,467,492,486,478,461,448,40.0
17,14:11:10.875,36630,37058,35263,36032,35450,1185,1073,974,971,970,1494,1552,1505,1614,1739,1547,471,498,469,488,487,473,463,417,40.0
18,14:11:15.297,36615,36980,35306,35977,35327,1184,1071,975,972,973,1493,1550,1507,1614,1737,1547,470,497,465,491,487,476,461,420,40.0
19,14:11:19.854,36630,36989,35345,35968,35484,1184,1072,975,971,973,1493,1553,1505,1613,1737,1547,473,498,466,491,488,475,462,420,40.0
20,14:11:24.257,36573,36811,35403,36002,35435,1183,1071,972,972,969,1493,1553,1506,1613,1738,1546,473,499,469,490,487,477,464,420,40.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,14:33:08.222,36375,36975,34988,36119,35157,1186,1071,974,970,973,1493,1549,1506,1610,1735,1544,469,498,470,491,489,476,463,418,40.0
2,14:33:12.058,36465,36822,35326,36122,35262,1186,1070,973,971,976,1494,1549,1505,1614,1737,1542,472,498,466,489,487,476,443,421,40.0
3,14:33:15.898,36441,36993,35234,36138,35310,1188,1072,973,972,974,1494,1549,1505,1613,1737,1544,471,498,469,492,486,475,465,448,40.0
4,14:33:19.739,36531,36866,35340,36078,35256,1183,1072,975,972,972,1493,1553,1506,1615,1739,1543,470,497,466,493,488,474,441,417,40.0
5,14:33:23.577,36508,36809,35229,36235,35245,1185,1073,976,971,974,1494,1550,1504,1615,1739,1545,469,501,466,492,487,477,465,420,40.0
6,14:33:27.378,36534,36898,35297,36024,35400,1182,1071,972,971,973,1494,1551,1505,1613,1737,1546,472,497,466,489,490,479,460,418,40.0
7,14:33:32.301,36677,36826,35311,36077,35058,1184,1070,976,970,974,1494,1551,1507,1612,1737,1546,472,498,469,492,484,477,464,418,40.0
8,14:33:36.679,36488,36900,35310,36155,35404,1183,1071,975,969,971,1494,1550,1502,1613,1737,1546,469,500,466,492,488,476,464,419,40.0
9,14:33:40.680,36605,36859,35221,35966,35291,1185,1071,973,970,970,1493,1552,1508,1614,1737,1546,472,495,469,491,483,475,465,416,40.0
10,14:33:44.703,36525,37013,35294,36162,35375,1186,1071,974,971,972,1492,1552,1503,1614,1738,1545,472,497,470,492,485,474,464,421,40.0
