N_07-16-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
30,15:26:26.425,35378,37122,36562,36478,36523,961,1012,1004,1003,995,2497,1542,1673,1675,1713,1539,504,507,502,420,554,467,529,464,42.0
31,15:26:32.987,35411,37323,36553,36452,36375,963,1011,1006,1002,999,2499,1543,1677,1675,1715,1539,502,508,500,418,570,469,530,463,42.0
32,15:26:36.981,35582,37135,36445,36509,36368,960,1016,1003,1001,998,2496,1543,1678,1671,1715,144,502,507,502,420,569,469,526,463,42.0
33,15:26:40.927,35402,37363,36583,36596,36280,963,1014,1003,1001,999,2498,1540,1676,1672,1713,1536,503,508,501,420,570,469,527,462,42.0
34,15:26:44.973,35394,37226,36603,36570,36460,963,1014,1003,1001,999,2496,1541,1675,1670,1715,1539,503,507,501,420,569,468,527,465,42.0
35,15:26:51.648,35404,37324,36608,36567,36485,963,1013,1003,1002,998,2495,1542,1675,1672,1714,7,504,507,498,420,563,468,529,463,42.0
36,15:26:55.578,35263,37186,36436,36633,36483,962,1013,1002,1000,997,2496,1543,1674,1673,1715,1541,506,511,503,418,568,472,530,462,42.0
37,15:26:59.385,35331,37273,36392,36624,36581,963,1013,1004,1001,995,2496,1540,1675,1672,1715,5,504,506,502,420,568,471,529,460,42.0
38,15:27:03.408,35453,37112,36434,36636,36466,963,1015,1002,1000,998,2494,1541,1674,1674,1714,0,505,508,502,417,570,470,531,462,42.0
39,15:27:07.482,35541,37099,36564,36476,36297,962,1012,1003,999,997,2496,1543,1673,1675,1715,1538,504,507,502,420,570,469,525,462,42.0
40,15:27:11.514,35486,37232,36443,36666,36294,962,1014,1005,1001,999,2493,1543,1676,1674,1715,1540,504,507,501,420,572,466,529,462,42.0
41,15:27:20.888,35525,37238,36431,36341,36235,961,1012,1005,1001,999,2494,1545,1676,1672,1715,1540,506,506,502,420,554,470,528,466,42.0
42,15:27:24.905,35332,37456,36667,36538,36367,961,1011,1002,1001,1000,2497,1544,1677,1672,1715,0,506,507,502,422,569,470,529,462,42.0
43,15:27:28.742,35240,37315,36565,36493,36424,962,1015,1002,998,998,2499,1541,1674,1672,1713,1540,501,507,500,419,568,471,527,464,42.0
44,15:27:35.329,35278,37449,36664,36523,36431,962,1012,1004,1000,999,2494,1543,1675,1674,1715,1539,503,506,500,416,556,470,531,465,42.0
45,15:27:39.189,35265,37411,36610,36580,36415,960,1013,1002,999,1000,2493,1542,1675,1674,1713,1538,504,508,503,420,568,472,528,462,42.0
46,15:27:43.148,35351,37372,36652,36391,36363,961,1014,1003,1002,1000,2494,1542,1678,1676,1715,1640,505,507,502,421,567,469,528,460,42.0
47,15:27:49.991,35397,37464,36616,36248,36323,961,1014,1005,1003,997,2494,1543,1676,1674,1714,1540,504,507,502,417,562,468,531,462,42.0
48,15:27:53.829,35431,37184,36387,36438,36317,962,1013,1006,999,998,2494,1540,1676,1675,1715,46,505,506,499,420,569,468,526,464,42.0
49,15:27:57.708,35341,37288,36461,36566,36379,961,1013,1003,1000,997,2493,1538,1673,1677,1712,1537,505,507,503,420,567,469,529,464,42.0
50,15:28:04.548,35606,37356,36598,36484,36232,962,1014,1005,1001,997,2493,1541,1675,1675,1711,1538,505,507,501,419,517,469,529,461,42.0
51,15:28:10.948,35455,36959,36551,36226,36132,963,1014,1007,1002,997,2496,1543,1677,1672,1712,1536,502,507,501,419,570,472,528,465,42.0
52,15:28:14.808,35474,37345,36550,36705,36402,962,1014,1006,1003,998,2493,1543,1676,1671,1714,-6,506,508,502,420,569,468,529,465,42.0
53,15:28:21.487,35328,37118,36648,36450,36420,962,1014,1007,1003,999,2493,1542,1676,1673,1715,1540,507,506,500,416,552,471,531,463,42.0
54,15:28:28.089,35561,37249,36642,36359,36233,962,1013,1003,1003,997,2495,1538,1675,1674,1714,-16,504,508,501,419,554,470,525,461,42.0
55,15:28:32.028,35372,37240,36557,36406,36598,962,1013,1004,1003,997,2495,1541,1676,1672,1714,1539,502,506,503,418,566,469,528,463,42.0
56,15:28:35.928,35302,37168,36512,36234,36283,962,1013,1003,1001,998,2493,1544,1676,1671,1715,1538,503,507,501,417,566,469,530,464,42.0
57,15:28:39.910,35559,37178,36511,36613,36435,961,1013,1003,1000,999,2495,1544,1676,1673,1714,1536,503,507,503,418,570,470,528,464,42.0
58,15:28:43.728,35469,37152,36588,36445,36400,962,1014,1003,1001,998,2494,1541,1675,1673,1714,-43,504,508,503,420,567,471,530,465,42.0
59,15:28:47.708,35701,37044,36422,36381,36351,962,1014,1003,1001,999,2496,1542,1674,1674,1715,1540,501,508,501,418,568,470,531,464,42.0
60,15:28:51.718,35332,37017,36429,36558,36379,961,1012,1004,1002,997,2497,1542,1676,1671,1716,1539,504,508,502,421,568,470,529,463,42.0
61,15:28:58.109,35350,37309,36441,36518,36207,963,1012,1006,1002,997,2494,1544,1676,1672,1714,1538,503,508,506,420,567,469,528,466,42.0
62,15:29:01.909,35604,37188,36613,36530,36338,962,1014,1009,999,997,2496,1542,1676,1673,1714,1539,504,507,503,419,570,471,528,463,42.0
63,15:29:05.789,35589,37173,36648,36565,36370,962,1015,1008,1001,996,2495,1537,1676,1676,1713,1536,504,509,500,420,569,467,532,461,42.0
64,15:29:12.448,35460,37345,36606,36491,36353,961,1015,1008,998,998,2494,1542,1676,1677,1714,1540,505,507,501,417,518,469,529,461,42.0
65,15:29:16.365,35326,37206,36645,36602,36202,961,1012,1007,999,999,2493,1541,1677,1676,1714,1538,504,509,500,418,570,472,527,462,42.0
66,15:29:20.233,35616,37140,36629,36417,36440,963,1014,1005,1000,995,2494,1542,1675,1676,1714,1542,504,507,502,418,571,470,525,461,42.0
67,15:29:24.108,35548,37096,36650,36231,36191,961,1013,1006,998,997,2494,1540,1674,1672,1716,1538,505,508,503,417,568,473,528,462,42.0
68,15:29:30.769,35343,37199,36672,36543,36375,962,1015,1001,999,997,2496,1542,1676,1677,1716,1535,506,509,502,420,512,470,528,463,42.0
69,15:29:34.586,35493,37383,36458,36633,36327,962,1013,1002,998,996,2494,1543,1675,1675,1714,1540,506,507,502,420,570,471,527,464,42.0
70,15:29:38.468,35537,37321,36644,36432,36350,962,1014,1002,1002,997,2495,1541,1677,1674,1714,1539,503,507,502,419,570,470,531,465,42.0
71,15:29:47.671,35413,37230,36718,36388,36244,963,1016,1005,1001,998,2496,1541,1675,1673,1712,1538,505,507,502,416,553,470,526,465,42.0
72,15:29:51.747,35264,37294,36605,36412,36379,962,1011,1007,1000,999,2493,1539,1677,1671,1714,1540,505,509,503,418,567,472,527,466,42.0
73,15:29:55.569,35356,37145,36625,36582,36565,961,1014,1003,1002,999,2494,1538,1675,1673,1714,0,505,507,502,419,566,471,530,464,42.0
74,15:29:59.574,35462,37188,36536,36446,36331,962,1011,1003,1001,997,2497,1541,1676,1671,1713,1542,506,505,502,419,569,468,529,465,42.0
75,15:30:03.629,35451,37211,36529,36341,36381,961,1012,1005,1001,998,2495,1541,1675,1675,1711,1536,507,507,503,417,569,469,530,465,42.0
76,15:30:07.586,35426,37123,36711,36401,36279,961,1012,1003,999,998,2493,1544,1677,1675,1713,1537,507,508,499,417,569,465,529,464,42.0
77,15:30:11.608,35359,37172,36622,36449,36322,961,1015,1004,1000,996,2495,1544,1673,1676,1713,1539,506,509,499,419,570,472,530,463,42.0
78,15:30:18.270,35341,37216,36633,36475,36264,963,1013,1003,999,997,2497,1542,1676,1674,1714,-16,504,507,503,419,555,471,527,464,42.0
79,15:30:22.227,35535,37220,36272,36258,36395,963,1014,1003,1003,997,2493,1541,1674,1675,1715,1538,508,508,501,421,566,468,530,460,42.0
80,15:30:26.129,35523,37277,36432,36441,36284,962,1013,1005,1000,997,2494,1539,1673,1674,1713,-29,504,507,502,419,566,469,531,463,42.0
81,15:30:35.489,35416,37351,36658,36325,36208,963,1016,1006,1000,999,2493,1540,1677,1671,1715,1540,503,506,502,416,563,469,526,463,42.0
82,15:30:39.476,35417,37124,36636,36499,36339,963,1013,1004,999,998,2492,1541,1676,1675,1713,1539,501,508,501,418,565,470,524,461,42.0
83,15:30:43.647,35420,37216,36707,36334,36395,963,1014,1008,1003,999,2493,1542,1676,1672,1714,0,505,508,503,420,566,468,529,462,42.0
84,15:30:47.607,35433,37184,36441,36493,36163,961,1013,1008,1000,996,2496,1539,1677,1673,1713,1540,503,505,500,418,565,513,526,460,42.0
85,15:30:51.509,35351,37172,36694,36569,36421,962,1014,1004,1000,997,2495,1541,1675,1674,1715,-17,505,507,501,420,567,471,529,463,42.0
86,15:30:55.429,35390,37167,36671,36535,36519,960,1014,1002,1000,999,2494,1540,1677,1672,1715,1539,505,507,498,422,568,466,528,463,42.0
87,15:30:59.328,35472,37128,36445,36400,36410,963,1014,1002,1004,997,2495,1541,1678,1672,1713,1538,504,508,502,419,569,465,530,462,42.0
88,15:31:03.272,35251,37102,36775,36445,36395,962,1013,1002,1002,999,2493,1540,1676,1672,1717,-28,503,505,500,418,567,467,529,464,42.0
89,15:31:07.389,35349,37200,36600,36443,36511,961,1013,1005,1001,995,2494,1541,1677,1671,1714,1538,501,508,501,418,569,467,525,461,42.0
90,15:31:11.288,35458,37251,36502,36548,36346,962,1015,1002,1000,996,2496,1538,1674,1675,1714,-26,505,508,502,418,569,468,528,460,42.0
91,15:31:17.732,35342,37277,36610,36491,36168,962,1016,1005,1001,997,2493,1539,1676,1672,1714,1539,507,506,503,421,571,471,526,465,42.0
92,15:31:21.748,35486,37225,36581,36523,36367,961,1014,1004,1001,997,2496,1541,1673,1672,1714,1538,505,508,502,419,570,468,526,464,42.0
93,15:31:25.587,35459,37094,36566,36396,36343,962,1014,1003,1001,997,2494,1542,1676,1673,1715,1540,505,505,500,421,567,468,530,463,42.0
94,15:31:29.410,35428,37127,36532,36422,36249,962,1013,1002,1002,996,2494,1542,1674,1672,1714,1536,507,507,500,419,567,468,531,462,42.0
95,15:31:33.330,35405,37176,36603,36529,36259,961,1014,1003,1000,998,2496,1540,1674,1674,1716,1538,503,508,500,420,570,472,527,463,42.0
96,15:31:39.911,35466,37189,36660,36382,36395,964,1012,1005,1000,997,2493,1541,1673,1672,1715,1540,505,508,502,419,562,466,528,462,42.0
97,15:31:43.741,35311,37267,36545,36379,36409,960,1013,1003,1001,998,2496,1542,1675,1672,1714,1538,503,507,502,419,565,470,529,459,42.0
98,15:31:47.608,35419,37226,36560,36439,36377,960,1013,1005,1002,999,2492,1541,1677,1674,1711,1539,503,507,503,421,565,471,530,461,42.0
99,15:31:54.308,35352,37215,36619,36744,36309,962,1013,1002,1001,997,2498,1539,1676,1671,1717,1539,502,509,500,420,555,467,529,463,42.0
100,15:31:58.149,35341,37130,36658,36451,36278,960,1012,1002,999,998,2496,1542,1673,1672,1717,1540,505,509,502,420,567,466,528,464,42.0
101,15:32:04.646,35533,37122,36483,36367,36352,964,1016,1007,1001,997,2494,1542,1676,1672,1715,1536,505,509,501,416,570,471,527,463,42.0
102,15:32:08.520,35385,37108,36574,36627,36348,962,1015,1006,1001,997,2494,1544,1676,1671,1712,1539,505,507,502,419,567,472,527,464,42.0
103,15:32:12.472,35282,37324,36604,36522,36410,962,1015,1007,1000,995,2498,1540,1674,1674,1714,1536,505,508,499,418,568,470,530,463,42.0
104,15:32:16.488,35420,37137,36515,36475,36432,960,1013,1008,1002,998,2494,1542,1677,1670,1715,1538,504,507,500,419,570,467,525,461,42.0
105,15:32:23.211,35477,37255,36603,36634,36385,961,1013,1006,1002,997,2493,1538,1676,1672,1714,1540,502,507,500,418,517,465,526,463,42.0
106,15:32:27.308,35339,37234,36401,36340,36487,961,1012,1006,1000,996,2494,1539,1675,1670,1713,1540,503,507,501,419,569,468,530,464,42.0
107,15:32:31.514,35406,37247,36489,36444,36317,962,1014,1007,1001,996,2494,1539,1674,1673,1714,1540,501,506,501,420,567,469,524,464,42.0
108,15:32:35.432,35275,37260,36525,36454,36437,962,1012,1007,1000,996,2496,1540,1674,1670,1713,1539,504,509,502,420,569,469,529,464,42.0
109,15:32:39.394,35379,37225,36439,36555,36338,963,1013,1005,1000,996,2492,1543,1676,1670,1714,1537,504,506,501,417,569,470,528,464,42.0
110,15:32:43.516,35382,37248,36502,36357,36484,963,1013,1007,1001,997,2494,1540,1674,1676,1714,1537,507,506,502,417,567,470,529,462,42.0
111,15:32:52.791,35411,37299,36521,36498,36151,963,1016,1008,1002,998,2495,1544,1678,1673,1715,1539,502,507,501,418,550,467,525,465,43.0
112,15:32:56.771,35250,37246,36519,36409,36462,962,1013,1006,1000,997,2497,1544,1675,1672,1713,1536,505,506,503,418,568,470,529,463,43.0
113,15:33:03.457,35275,37140,36462,36578,36467,962,1013,1007,1002,999,2493,1542,1676,1673,1715,1539,504,509,500,422,554,469,530,466,43.0
114,15:33:07.573,35434,37022,36694,36379,36522,961,1013,1006,1004,996,2492,1543,1677,1672,1716,1537,506,507,501,418,567,469,524,460,43.0
115,15:33:14.362,35353,37225,36628,36459,36201,963,1016,1007,1002,995,2497,1541,1675,1675,1713,1537,505,508,502,418,517,468,530,459,43.0
116,15:33:18.390,35493,37140,36567,36461,36512,960,1015,1007,1003,996,2494,1540,1675,1673,1715,1538,503,507,501,419,567,469,528,463,43.0
117,15:33:22.309,35294,37071,36749,36521,36511,962,1015,1006,1001,997,2493,1541,1676,1672,1714,1538,505,508,502,418,568,469,528,460,43.0
118,15:33:26.250,35596,37064,36617,36449,36495,961,1014,1006,1001,996,2496,1540,1677,1672,1717,1540,504,508,502,417,568,468,528,464,43.0
119,15:33:30.215,35448,37282,36560,36528,36487,962,1014,1005,1002,997,2495,1542,1676,1674,1712,1537,504,505,502,418,569,470,526,465,43.0
120,15:33:34.152,35562,37163,36681,36324,36491,961,1014,1003,1000,998,2495,1543,1676,1674,1714,1538,504,507,499,418,566,465,528,463,43.0
121,15:33:43.431,35572,37312,36676,36594,36354,961,1014,1007,1001,999,2497,1542,1676,1671,1715,1541,502,508,502,419,591,471,528,465,43.0
122,15:33:50.152,35439,37034,36680,36494,36418,961,1015,1006,998,996,2496,1542,1677,1673,1715,1537,503,508,501,419,563,470,527,463,43.0
123,15:33:56.792,35319,37216,36611,36585,36368,962,1016,1009,999,997,2496,1541,1677,1673,1714,0,502,507,502,418,563,473,526,459,43.0
124,15:34:00.772,35522,37125,36493,36414,36259,962,1016,1008,999,997,2494,1541,1674,1672,1714,1538,502,508,502,421,570,467,527,460,43.0
125,15:34:04.610,35340,37180,36553,36456,36434,962,1015,1006,999,998,2496,1542,1675,1674,1714,1536,505,507,499,420,570,467,529,463,43.0
126,15:34:08.596,35351,37143,36628,36536,36375,961,1013,1004,1002,997,2496,1543,1677,1673,1714,1539,505,508,503,419,570,471,526,461,43.0
127,15:34:12.514,35347,37279,36441,36412,36312,960,1014,1005,1002,997,2493,1541,1675,1671,1713,-37,507,504,501,420,567,469,526,462,43.0
128,15:34:16.447,35308,37230,36477,36436,36441,962,1011,1007,1002,997,2493,1541,1677,1672,1711,1537,505,507,503,418,567,471,531,464,43.0
129,15:34:20.368,35287,37229,36586,36508,36476,960,1013,1005,1001,997,2497,1541,1674,1673,1714,-9,503,511,500,420,569,468,526,466,43.0
130,15:34:27.033,35275,37269,36431,36385,36425,962,1011,1003,998,996,2492,1542,1675,1672,1715,1537,505,507,501,421,561,470,525,464,43.0
131,15:34:33.695,35327,37435,36606,36541,36401,963,1014,1006,999,999,2493,1544,1676,1674,1715,1539,506,508,500,420,567,468,531,464,43.0
132,15:34:37.650,35323,37190,36578,36582,36355,961,1015,1004,1001,996,2492,1543,1676,1674,1715,1538,505,507,500,420,568,467,528,465,43.0
133,15:34:44.315,35440,37110,36491,36480,36336,961,1014,1003,1002,997,2495,1543,1675,1675,1716,1539,506,505,500,418,536,466,532,462,43.0
134,15:34:48.318,35384,37326,36488,36357,36376,961,1014,1002,1001,995,2497,1543,1673,1673,1714,1537,505,507,501,420,569,470,527,461,43.0
135,15:34:54.970,35505,37102,36443,36462,36342,960,1012,1006,1001,998,2497,1544,1674,1673,1714,1538,504,508,499,419,556,469,530,464,43.0
136,15:34:58.771,35353,37251,36441,36369,36354,961,1016,1003,1000,995,2497,1543,1676,1672,1715,1539,504,507,499,421,566,467,529,463,43.0
137,15:35:02.731,35294,37120,36539,36562,36410,960,1015,1005,999,996,2496,1540,1676,1676,1714,1536,505,508,502,420,566,470,525,465,43.0
138,15:35:06.690,35378,37217,36503,36343,36212,961,1014,1004,999,996,2492,1542,1676,1674,1713,1540,505,508,500,420,567,466,528,464,43.0
139,15:35:10.553,35387,37061,36568,36422,36447,961,1015,1005,1000,996,2494,1542,1675,1676,1715,1540,504,507,500,420,566,471,528,463,43.0
140,15:35:14.435,35561,37221,36498,36531,36365,961,1014,1005,1002,997,2493,1543,1674,1676,1714,1540,505,505,500,419,568,468,527,463,43.0
141,15:35:20.930,35534,37209,36564,36615,36298,962,1017,1006,1003,998,2496,1541,1675,1673,1714,1538,502,508,502,420,568,471,528,462,43.0
142,15:35:24.932,35395,37224,36625,36464,36291,960,1012,1006,1000,995,2495,1545,1675,1673,1717,1539,505,507,500,416,569,469,531,462,43.0
143,15:35:28.731,35354,37164,36486,36554,36360,962,1014,1007,1001,996,2493,1543,1676,1673,1716,-80,505,508,502,422,567,465,525,465,43.0
144,15:35:32.630,35471,37146,36502,36335,36477,962,1014,1003,1001,997,2494,1541,1677,1674,1713,1537,504,509,500,420,567,469,529,465,43.0
145,15:35:36.560,35510,37135,36309,36273,36413,962,1012,1003,999,995,2494,1540,1677,1673,1714,-71,505,507,502,418,566,471,531,461,43.0
146,15:35:43.293,35482,37280,36450,36542,36426,963,1015,1004,1002,996,2494,1541,1675,1672,1716,-38,505,506,501,419,512,466,528,461,43.0
147,15:35:49.893,35465,37222,36371,36400,36383,961,1013,1003,999,996,2494,1542,1676,1672,1716,1539,506,507,502,420,551,466,527,460,43.0
148,15:35:53.758,35358,37223,36616,36313,36484,962,1015,1002,1001,996,2497,1542,1676,1673,1715,1536,504,504,501,418,566,472,529,463,43.0
149,15:35:57.679,35340,37340,36550,36308,36276,963,1012,1003,1002,996,2493,1539,1676,1672,1715,1540,504,506,500,421,568,472,528,461,43.0
150,15:36:01.610,35340,37284,36559,36342,36508,961,1012,1004,1001,996,2494,1541,1674,1673,1715,1537,505,506,501,418,569,469,528,462,43.0
151,15:36:08.152,35468,37473,36708,36336,36388,962,1014,1005,1000,997,2496,1544,1676,1672,1714,1539,505,507,498,418,569,472,530,462,43.0
152,15:36:12.135,35430,37216,36619,36299,36344,961,1012,1003,1000,999,2493,1542,1676,1674,1716,-74,503,507,502,419,569,469,530,462,43.0
153,15:36:16.189,35416,37093,36640,36284,36347,965,1012,1003,1003,996,2494,1541,1675,1673,1714,68,504,508,502,417,567,470,530,461,43.0
154,15:36:22.892,35385,37273,36582,36426,36463,962,1014,1003,1002,996,2494,1540,1674,1672,1713,1608,504,509,500,419,562,469,530,463,43.0
